legacy_rel_path,size_bytes,word_count,raw_sha256,normalized_sha256,exact_raw_match,exact_normalized_match,best_exact_match_paths,shingle_count,shingle_coverage,heading_count,heading_coverage,uncovered_block_count,verdict,notes
10_Qispark/10_QiOS/95_reports/50_superseeded/40_from_30_qiserver_prompts/10_qios_cursor_prompts/step3_tree_compiler_prompt.md,2584,212,ddd047e2e49fbea76326c8a53735cc50bfb4a9985c8d656089bbd7c7d5114063,6ba0db2b1a317e150f400198a01c655a538e456fe6eca0eb945df2b57e01da11,False,False,,208,0.0,4,0.0,2,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/50_superseeded/40_from_30_qiserver_prompts/10_qios_cursor_prompts/user_prompt.md.md,4231,504,f3aaf3b9aa1fd3628452e3053f736353b1f336216acfae31e59855c063af43b0,7b0141e4e648eba1195a61ef7d9af2a186c7cc90fd2f5ecd0904df46f2d61ec8,False,False,,492,0.0,0,1.0,5,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/50_superseeded/40_from_30_qiserver_prompts/_index.md,488,20,e8bcfdd8c3070c0b39864698b71f381d8857ec9cc2267134ddff3488247f1060,fc163618d0a9a02c1c8fa718d20221f6a9056acab67cdbefc40693334a09aae5,False,False,,16,0.0,2,0.0,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/50_superseeded/40_legacy_csv_migration_plan.md,5831,730,a3b08a86022b103b3518ceaf607a8523d57cff5f4bdce2322aeeff0985bf1e9f,71975c619ca3c1b16472a2635fda78692bf98993ee52c94a3ddfe01e9a3e1424,False,False,,726,0.0,15,0.0,8,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/50_superseeded/50_legacy_salvage.md,2208,241,79cd5ec942d91d4954d0b75fda29dffb5f61083db36e5a18e33cc1457ecbab95,490a4d0afbb9c25de772e04bd98e481ed2698ec080dfb12e2f390f360fd656c5,False,False,,237,0.0,5,0.2,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/50_superseeded/_index.md,1052,102,565f416bb79400a53d2cb4a78e8b45cbe3f9083575ed737c3949ae4f1f3fae01,cce3e1e6a8e614fddb9bd9a6b82c41bc0762de9653e78ef9310bd64f85c27e0c,False,False,,98,0.0,2,0.0,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/50_superseeded/gina_n8n_workflows.md,2280,245,bd3ca138c70321da88f84e328c6073218a4a57716f6b26766057a621736a1415,77aa0511a3d300d5f8124cfc688931f4debd16a445c42ee448077235d8eff9c8,False,False,,226,0.0,6,0.0,2,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/50_superseeded/qi_os_home_blueprint.md,2752,317,e41b75c5d51ea0fb9f67be4c7e2d68fb0a5d0c1144a4c7f70e12bc5f4b3d6354,37cf8890ca6faf193c9d636e2e305ab27ea52c611b83d301c986883e8e10a4b8,False,False,,313,0.0,8,0.125,3,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/50_superseeded/QiAccess_Start_Blueprint.md,3739,433,b8a097f4c13f8f339234b506f06425032558fd81f8cc871ee899fcc4256606fa,33e56d1b0ca81b451a7b92086a056d0edddbf94344f4a82abf63dc615dde37b0,False,False,,429,0.0,8,0.0,4,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/50_superseeded/README.md,482,20,232c3a07e7eac7bfab2714e46970aee5c43b4c469b6dd275335385915acc59e9,b87b187107496c4b90c1fe4b8ff2f0444f9b5ca4c6736fe97fc510ec4450cdfe,False,False,,16,0.0,0,1.0,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/50_superseeded/tech_stack_markmind.md,1328,89,1aae087543535bf183326671c3f2f5affdb37853368589b34dc13bc02e80d007,461572fcc27e50a5bc34d5a3da4a0f4be2751074eecba61bc0b8d701397c0b81,False,False,,85,0.0,42,0.0476,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/_index.md,1164,117,dd28b9ab86e9ef351c7e0dda34d2baef1b1e4230987210f74840536f24595e4b,5999998064684d0a03cdf911f9f8e0bd849470af37560a73de295a4d1cb70340,False,False,,104,0.0,2,0.0,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiOS/95_reports/Current_Project_State.md,3980,501,bd403c9102a55cc77e70f8242b38fa936742a346d8d0135ccfba88040cc7ff22,cb1e01c7ba7f20ec921cd944bd29cb309eb40d67e62e58e025e4fab3dbcc214b,False,False,,473,0.0085,7,0.0,5,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/10_QiSpark.md,897,62,a53d67224ca648dfbe7ec470c62582a3763d2177296685543a2c9a03ba7a96e7,49a5680f378d98dbecb9cab5bf664a6f1a5f1f325883b8d9f638d8cc46067ad4,False,False,,58,0.0,1,0.0,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/2026-06-08_qilife_governance_audit.md,6165,777,d15b032c7031d042eeb73933d8a226bb166988d39a0cf756f77118f19182c3c9,7747fbb79045fc1b51ea84f8d18893f33da70bbe62af4d83d2cd06a59c75663f,False,False,,762,0.0,8,0.0,7,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/_20_QiServer.md,1840,159,a84c41863c77a075e6cfd3a54b01ecce6ee472ba3fbedc0604c654f890326e19,f7417482cb358551fb4ba1e298a931be0a24e87c063bb84458135db75d27615c,False,False,,145,0.0345,6,0.3333,2,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/_index.md,2292,279,fecd704f745c5608409ebb8cbc2438b403d71cf1a7d81611da29cc67122cf758,eb02594b6630b8119c1b98fef746dbc9e3797567adb7cb058eca33323d3a5099,False,False,,200,0.005,2,0.0,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/ai_compute/_index.md,734,54,eb53420f30dc295ea62d1072404fb44fb845f504c5ddf42197c5d3a50a3c2342,562d502d47a89599d7179c8e65b0b0707e4937db6f275c330ea3f06d0b4859ce,False,False,,35,0.0,2,0.0,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/ai_compute/neo4j.md,682,40,04886af1948b91e84af77e7910d2e11fc7b64a04a7902855ae114502b35b4e68,dc7a32c86f643e440b6961b7878dcac7a87199ddbc8950e3350d349315fd8262,False,False,,36,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/ai_compute/ollama.md,722,51,b409beefdb7a2d709ff8fea03ad4396977ce33139a35dce029c2208420e060b9,03c7d455e7b71275f59b24e21c73f3a6d96f9f50716ad1d61ef3c023c63740f4,False,False,,46,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/ai_compute/open_webui.md,753,50,71e19434ca5d4e1bf61ed18298fd34d93f81ac4037180c997c15c84a4a5fd6c6,282965131bedc3c38fc9376686e07f61bffc45bddcd51e0d277f57d9d60682db,False,False,,46,0.0435,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/ai_compute/qdrant.md,773,50,0ed8d039dc4034547767183c4e7ba4e55e1279e778c371b28a6a272f8a8cc1d3,6f2b77e848fee6e0e8b8bd0593280b51d41bdfad2881a980ab76da482eec0759,False,False,,46,0.0435,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/cloudflare.md,690,40,41d039907954dbd94e84e9b4765845aba78a48dfa39da114a2ccd47eb2415579,afa9cbbbc2af07f62307239d90a2e4b66f58e66c2697b0b9988f2277e8309b66,False,False,,36,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/cockpit/_index.md,834,56,be43155e06404d40072066cddd60b34511786671da3388d110690cdaab35953a,3e26855066611bcf279cce5c97fd89b26813d2667e7df44098c214adb9a04a1b,False,False,,52,0.0,8,0.125,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/cockpit/cockpit_command_menu.md,8411,755,3ca2fde846acef663141c7a0d5ff9519caeb16e83328ba4921d28975685ded8d,60e983e2303035832d941beb55c8e07e87bcc9cc54edf9450cffaceefcc881ec,False,False,,733,0.0,18,0.0556,3,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/current_project_state.md,3765,465,d5266a8a56aa15475ad366e236cea2773726018288903ca3400c54091ff96ddc,6d3c852ba325512bde9e87d92fc230bad14d3983cfd4130ce00dc6e95951ec91,False,False,,418,0.0048,8,0.125,4,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/docker_compose.md,722,43,3e9222c6a15f38175dc1ea5a7b28d1f720cb6ac19d498a2e0a98ee302c3a7bc7,20b07253bfcf6e956238ea44a0027c31fd94e28b795e56b8fac64c3ff360da4b,False,False,,39,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/gethomepage.md,1138,98,3fa81db7e8e21023a71d0056dad6b66469d38f897d6781221ed240409551ef3f,01cbc9662e681c7377032d8118da413eb76cd46a20c3d2e9cae915da3562d583,False,False,,92,0.0217,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/infrastructure/_index.md,1082,88,7da547cc5109687476ea0159a1c62f08de1c29d9c76bf71285073bc99e01cd85,9cb6beaabdb8bb00acca7522893c74789678854d825ce6c354c6a76c4f921c19,False,False,,60,0.0,2,0.0,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/infrastructure/cloudflare.md,690,40,41d039907954dbd94e84e9b4765845aba78a48dfa39da114a2ccd47eb2415579,afa9cbbbc2af07f62307239d90a2e4b66f58e66c2697b0b9988f2277e8309b66,False,False,,36,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/infrastructure/cockpit/_index.md,849,57,b8fbee71d19a732d52886afaf1e1ee3ef248ca8559b60c778d8fe525a9fa6dd1,4c289196a7ae200937c254e86d5edbdf81623513317d1921587567ce58ecdc14,False,False,,53,0.0,8,0.125,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/infrastructure/cockpit/cockpit_command_menu.md,8411,755,3ca2fde846acef663141c7a0d5ff9519caeb16e83328ba4921d28975685ded8d,60e983e2303035832d941beb55c8e07e87bcc9cc54edf9450cffaceefcc881ec,False,False,,733,0.0,18,0.0556,3,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/infrastructure/docker_compose.md,722,43,3e9222c6a15f38175dc1ea5a7b28d1f720cb6ac19d498a2e0a98ee302c3a7bc7,20b07253bfcf6e956238ea44a0027c31fd94e28b795e56b8fac64c3ff360da4b,False,False,,39,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/infrastructure/gethomepage.md,1138,98,3fa81db7e8e21023a71d0056dad6b66469d38f897d6781221ed240409551ef3f,01cbc9662e681c7377032d8118da413eb76cd46a20c3d2e9cae915da3562d583,False,False,,92,0.0217,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/infrastructure/portainer.md,700,40,8f5c2598c8f4d3bb5fb1516aca0393b2eebb984ffacac62f73e41b3910ec72c1,2e8994c686e73bec29e4541560236fd2eb767d296a3a7c0a55ab9bf7db4b1ab8,False,False,,36,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/infrastructure/tailscale.md,701,40,ea1bf2127c96a280d9c51072b45dd956e939e96fd393234e6926acc4dde8b45c,31214fbed36d8609641e9808c4832bb94552fdc5c7860e1f2abf6803e4bb5356,False,False,,36,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/infrastructure/uptime_kuma.md,763,51,3374e023bfab076b0583359c51230f9893d6e935326cf8959e81c4c8a59a687d,a281d1243d48612fd5533e267cf631669242c11f2df89deea285819e62376b5f,False,False,,47,0.0426,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/manifests/_index.md,500,14,7edc4fcd52a6c64c7f40b102b4fe1ace02516916367d6240153e63e4769024a0,b5048a5ec8615857af65e9eec00930792a3ec64e57a5e5d1eee7f565ecf958be,False,False,,10,0.0,2,0.5,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/portainer.md,700,40,8f5c2598c8f4d3bb5fb1516aca0393b2eebb984ffacac62f73e41b3910ec72c1,2e8994c686e73bec29e4541560236fd2eb767d296a3a7c0a55ab9bf7db4b1ab8,False,False,,36,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/public_interfaces.md,1651,164,8d749d5557a3ac57fc9be94aeaea60b450a1e699387d81b519691aaf96b68621,c7395c3f4bc89f14f504cbb02da4ed1dd8ff92fec990a63c524ad8abaaaa43b6,False,False,,160,0.0,3,0.0,3,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/QiAccess/_index.md,617,33,432f2c9ef6ac7b040b73a00472aade783fc51d25882cb97e5e297f892d5e4a4c,0b6dd1aaa937c72b10f8faab46923c1371d6b16d922a81f16478b5d86345035a,False,False,,26,0.0,2,0.0,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/QiAccess/overview.md,4046,511,1263cefeca883dcce076b50c4c11d28beb8bcea50e679d8ce7295ff453ac2cbc,e0b011609c132d140dbb0e2394263ee98ffa94067f0d24ee06868b7f56a6edd2,False,False,,456,0.0044,8,0.125,6,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/QiAccess/wiki_publish_plan.md,3066,361,1b92c67021b8dea21583a0dad37626d1de4ed3faa08ccd1b69d37f609471029f,b27f6c0773787969304e57390a3f64386e5823952d2b8a8d86ee428c8b95cf51,False,False,,357,0.0056,8,0.125,4,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/QiAccess_Server_Runbook.md,4753,471,e0d63bd7bdebf7403ba2b6c91829d1e513102e602fcb687b1f7453f46569998b,77246dbe74950c02fae89d1b4254ffab4a9b2509647df661b6ab8c235cb50b28,False,False,,457,0.0044,6,0.0,4,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/qiserver_runbook.md,3584,417,c92a6969a304b75696810d7e1c388dfcca4ef9ab9eacce05d74b637d41c55d9e,a13b66f33d43556400bbe41fcd59707e8e0083d4feb1588fbb7b8574c971edad,False,False,,402,0.0,8,0.125,4,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/runtime.md,1240,134,f461c6e92925f0c03e2a92f2f95472f4b844a7924b89a27f8998ea0cd1d45734,166a80979b1902aadd37fb76917c1b1fb79c95f29c088fe9759265aeedefb61d,False,False,,120,0.0167,3,0.0,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/runtime_profile.md,6525,810,2976af29afad2ddee4e8c273633accae5c0b7099acc32396aaa7a456c3b40e45,0d220453cad1a8ad5b5c4e3b86a6ed0075cfaacfd336e922ecf9fc75279231fc,False,False,,785,0.0191,36,0.0833,7,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/server_data_source.md,2580,258,d31d7392abcfba5f54d349c6d483d1e6596f35086d9f7264962d3fb5576c02a2,c7cfcf4bf89e89dbeeb5aeb03a04a56bfb97a00ab28eb76b403cf3c71f0183f5,False,False,,233,0.0,7,0.1429,2,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/Service_Map.md,7731,1012,bde7cede0a1c976f03dee4e8e1404d9d012badcf01a1d84d8d8d49019e30f512,19ed8abfc7cba74d99f54d2407da9675c74ff09c44b4e3afb3db584d01d267e2,False,False,,885,0.0023,5,0.0,3,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/5.05_Services.md,2515,254,46d163e079a646c86fd87d1c39daeb2fcb3ed8231d51aa048d63a2e3bbcc90f3,7c1c3f5c6c601d2d8ffde9d53cd193217a1e2d8e6532c66007330a3000a3df87,False,False,,237,0.0,5,0.0,3,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/_index.md,708,45,4fec597c5c9e5f7dbd16865227f80515c2df2ab7168cc9c86b1412235fd63d10,d9982558a8a396458b1cbf1899e960d1e967c28b2df8dc2d665dfefad311d6a8,False,False,,31,0.0,2,0.5,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/productivity/_index (2).md,742,44,31152a1e1226656a511906842fd1395070d9f8e9eb4b48a5e1ed372367566702,e41f0e4d03f4fb3820babdc3e9c3114785b25e9bf7b022b4fb257db3e39706fa,False,False,,31,0.0,2,0.0,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/productivity/_index.md,829,55,024f592a21b2e9f7a49b1ec61ad45488f4e75cd90da6eec37f72d24d58f6881f,10aacd300309fa27e269530597ab425c5e8e5f83507bfcfc5ea50d7625a17ede,False,False,,36,0.0,2,0.0,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/productivity/activitywatch (2).md,685,38,1142929414e80b434661d9ef84926d99d8a0964eb84ce341c0e7e63fb8cbc84c,85e893b59920257840d0aa9b07b7d8ff2c4a839fb36dfaa5f3d4e986452d99fe,False,False,,34,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/productivity/activitywatch.md,685,38,1142929414e80b434661d9ef84926d99d8a0964eb84ce341c0e7e63fb8cbc84c,85e893b59920257840d0aa9b07b7d8ff2c4a839fb36dfaa5f3d4e986452d99fe,False,False,,34,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/productivity/n8n (2).md,709,45,b1643c89aac53a85c3c5222d7d0fc7230bcd4f8789b7fd31e495a1f399ad28d7,a5e7b1f91e292ca92e9b7e6ff8fc43eafd7af9c92a9a379ddb0b0f908f4125bc,False,False,,41,0.0488,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/productivity/n8n.md,709,45,b1643c89aac53a85c3c5222d7d0fc7230bcd4f8789b7fd31e495a1f399ad28d7,a5e7b1f91e292ca92e9b7e6ff8fc43eafd7af9c92a9a379ddb0b0f908f4125bc,False,False,,41,0.0488,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/productivity/qiledger (2).md,27912,3287,6155f239d9164de59f39a25ffcd7145729ef4fff97a19bb8e93c5d6da8739f60,e118a456b81c02c390e7f598cb0488ad0e2f4534b04a1521eb0ce3d83d4368fa,False,False,,3255,0.0003,141,0.0284,9,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/productivity/qiledger.md,27912,3287,6155f239d9164de59f39a25ffcd7145729ef4fff97a19bb8e93c5d6da8739f60,e118a456b81c02c390e7f598cb0488ad0e2f4534b04a1521eb0ce3d83d4368fa,False,False,,3255,0.0003,141,0.0284,9,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/productivity/solidtime (2).md,616,30,61e57c4238a59cd1cc1623299263795e690b9c79bdcb2b95ff38abedaa7c7e81,f8f339a7f9054628b7bb8f9e320c73fdfefedb86cd33a1c203455904c76993c4,False,False,,26,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/productivity/solidtime.md,616,30,61e57c4238a59cd1cc1623299263795e690b9c79bdcb2b95ff38abedaa7c7e81,f8f339a7f9054628b7bb8f9e320c73fdfefedb86cd33a1c203455904c76993c4,False,False,,26,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/service_apps.md,434,2,13cb0a1e51c8d974612bc80c039d273871edb26ff3312f3c31bf96ac28ee1dba,35dc4c806e55a0ce90eb9b24f7dc92f6fe40b29dfc7d1669770236f36dfe1d38,False,False,,1,0.0,1,0.0,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/services/services_index.md,1466,144,12cddf670d1195c40078052ac6cf2fccd796f5c20196bbd4c7f70de192db8533,ae66a02517c654d65e3a2ce9f6309d240cdf28af28549567a2f25eb68f9d79cd,False,False,,140,0.0,2,0.0,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/tailscale.md,701,40,ea1bf2127c96a280d9c51072b45dd956e939e96fd393234e6926acc4dde8b45c,31214fbed36d8609641e9808c4832bb94552fdc5c7860e1f2abf6803e4bb5356,False,False,,36,0.0,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/tools/_index.md,490,15,ad860003572f9dbcd370db4ab5f06e32c9a82873a6cecb0e747d5af17f00ab81,8dd44a8ecbfec69448722989b49e06f1caf28ee4b7c77fec006877eee843f0be,False,False,,11,0.0,2,0.0,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/tools/operator_tools.md,2379,292,d5354ac0304efb736dbac613802adff2c31462d7e5b39d7ab900a57d9a624d4f,c3e4879f7faacf915e1386b4b100a204355683fdd57f18da326b8134d3f5d695,False,False,,288,0.0,6,0.0,2,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/uptime_kuma.md,763,51,3374e023bfab076b0583359c51230f9893d6e935326cf8959e81c4c8a59a687d,a281d1243d48612fd5533e267cf631669242c11f2df89deea285819e62376b5f,False,False,,47,0.0426,7,0.1429,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/workers/_index.md,500,15,a3431c205168acd22ca6c44e2de5750e16e057e35f741ae933cd219c0e532fda,b775e71da9603771d3a591e8b71bda52e73d768073784330171c49deaeb4f17c,False,False,,11,0.0,2,0.0,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/20_QiServer/workers/system_workers.md,2561,204,3e21b4f89453be56fb49f9d60201e95c0a8c21329b36bb395b8b8043ebd03bf1,302cc26211791a367ae0c3188ccd1b2e52bbd328022688844bc39b806bb933d4,False,False,,200,0.025,5,0.4,2,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/30_QiMemory/10_ingestion/10_paperless/_index.md,518,19,8043cf1edf11370c599c9419a949a56191f30060bed344630f1b99e4b8f75370,9acbd03f569aceed07d1c59b23565a739515de85977478735574a9975dafa851,False,False,,15,0.0,1,0.0,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/30_QiMemory/10_ingestion/20_drive_imports/_index.md,530,20,29046477d51916b218acb4875c10d2f97fc1d3d9d20e19864edc5fb3d6f7a533,bf866347e7181ab83dce231ce78f369f9af7d44f7dd85bf02aad00c142d5f4a4,False,False,,16,0.0,1,0.0,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/30_QiMemory/10_ingestion/30_manual_uploads/_index.md,533,20,bd61d13d8583e38ca19f5df06eda937d8f4dfaae4ee73a64ee2d3cad33c8ac98,e448a56729dffdcfbf2d29914fa97d3c9ef29ce600d2d86d1f3dfdb4ecab22bf,False,False,,16,0.0,1,0.0,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/30_QiMemory/10_ingestion/40_email_exports/_index.md,530,20,26bdbae50fc248ae994a4bd86dada4d8811022099c5c6cec660383bbc90b2f29,19730ddcdfad8d3a8803280af7a6d39ae08e98072a7aac70fc4ff409c6a55473,False,False,,16,0.0,1,0.0,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/30_QiMemory/10_ingestion/50_web_clips/_index.md,518,20,6d5e12d95847857478e5a59fefab6a1ce52514cfe90412455ce978bed55b1bfc,fd2b05e2d165d7a2255934849ba011ed5c157e988294612868c79a3e5382490a,False,False,,16,0.0,1,0.0,0,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/30_QiMemory/10_ingestion/_index.md,1476,167,1815e1860efc261a1540e80eb7326b23877d179486082c0175b3e0d24c69f050,c36e3eef889ed8a86b23de7e171480e93d0311ae1be7fc5d4b6972659fd03c1b,False,False,,114,0.0,2,0.0,1,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/30_QiMemory/10_ingestion/file_inventory_scanner.md,2734,330,ca64c9138dc3e47154dd490f2a519cd388f6eb3b744e786f06a36ae815b62529,d9d9fbaaec18cbb477c0d8fa303ab22b0cb07455f4fd957ea54706237556a26e,False,False,,326,0.0,8,0.125,6,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
10_Qispark/30_QiMemory/10_ingestion/qiingest_pipeline.md,3160,376,de32798ab145124fa53c3d7d8b611851df423a1a1b32724d124093fef7bbcf32,78ad0398c3e288eb905c66f855adb961533173422756fea0f9d81a9489832b8f,False,False,,370,0.0054,8,0.125,5,REVIEW_MISSING,Low coverage. Do not archive until reviewed or marked intentionally deprecated.
